material,bg_hse06 (eV),bg_pbesol (eV),r_s (AA),r_val (AA),e_H (eV),e_L (eV),AN,IP (eV),EA (eV),r_cov (AA),EN (Pauling),N_val,N_unf,max_OS,stdev_OS,lat_a (AA),lat_b (AA),lat_c (AA),std_charge,min_dist (AA),cbm (eV),vbm (eV),e_fermi (eV),skew_dos,kurt_dos
WBr2,3.66099766,2.54632004,0.977583333333333,0.852516666666667,-7.77059000512529,3.46681000228662,48,10.4972166666667,2.51448153333333,1.34,2.76,18,2.66666666666667,2,2.12132034355964,9.60314789644394,9.60315005955669,11.8097533700397,0.116510543185724,2.549796,-3.39985,-5.94617003,-3.44300428,2.90085841298725,23.5535211418599
RbHO,5.20078309,3.48699586,1.09181666666667,1.08188333333333,-7.83673667183558,1.17847333411063,15.3333333333333,10.464539233234,0.900539836666666,1.05666666666667,2.15333333333333,2.66666666666667,1.33333333333333,1,1.73205080756888,5.69845804464789,5.69845802600209,4.1559174605127,0.34971245615344,0.94823176,-4.60021296,-8.08720882,-6.34371089,3.03842780741464,11.1833183617337
NaScO2,5.79033982,4.00841103,1.07555,0.797575,-7.98946250526965,1.04071750068643,12,9.73416924,0.9145842125,1.17,2.2925,4,3.5,3,2.68328157299975,5.70366967988332,5.70366967988332,5.7036658274724,0.397877906150208,2.16521644,-5.40819772,-9.41660875,-7.41240323,2.33571321256493,7.77408477866827
K3ClO,2.26217793,1.06307387,1.53741,1.54643,-6.07795600400887,1.03406000068204,16.4,7.921535838,1.315641594,1.554,1.812,3.2,1.2,1,1.69030850945703,7.34301725,10.20463997,7.16736807,0.410345461969664,2.59301848,-4.84164231,-5.90471618,-5.37317924,5.1213333990594,35.9848167417183
Na2Ti6O13,4.5417343,3.02453125,0.907045238095238,0.586654761904762,-9.15552476794352,1.60056619153188,12.2857142857143,10.8705518533333,0.978261495238095,1.02380952380952,2.65809523809524,4.95238095238095,3.61904761904762,4,3.68477763330388,7.77319471096994,7.77318348729598,9.16588227921603,0.427465500995504,1.78210808,-6.07262768,-9.09715892,-7.5848933,1.25787953773536,1.74460296385941
ZrTe2,0.051861,0.00410999,1.20498333333333,1.05365,-6.29538000415228,2.87323333522845,48,8.217914,1.4583468,1.50333333333333,1.84333333333333,12,4,4,4.24264068711929,3.88006259980952,3.88006330327953,6.59940575010144,0.113264974693495,2.82440882,-5.42236541,-5.4264754,-5.42589681,0.44964066380573,0.080315566440351
Si2H4O,2.32077376,1.4378793,0.63535,0.685578571428571,-9.71484286355052,0.577990000381228,5.71428571428571,12.0450219141154,1.03693426571429,0.588571428571429,2.29142857142857,2.57142857142857,2,4,2.78886675511358,3.88192277995169,3.87059653906153,8.04426681496351,0.139245191883423,1.00008146,-4.25456517,-5.69244447,-4.97350482,0.572133209050757,-0.036548810856215
CrF2,3.6218382,0.74560183,0.752916666666667,0.39535,-10.9717766739034,1.07778000071088,14,13.8707166666667,2.49274028266667,0.843333333333333,3.20666666666667,6.66666666666667,2.66666666666667,2,2.12132034355964,3.59204222109554,4.58105086,5.47067957015105,0.242215749761679,1.97818416,-4.78665822,-5.53226005,-5.15945914,3.16138253509004,13.7198136646415
Rb3CoO2,2.54950602,0.75829942,1.50845,1.34903333333333,-6.2822250041436,0.484198333652699,25.6666666666667,7.94141738333333,0.840370705,1.53,1.87,4,1.66666666666667,1,1.80906806746658,12.21778878,7.59342823,6.16017201,0.380391633205407,1.7526576,-4.41861919,-5.17691861,-4.7977689,4.41718201191242,25.3114616312842
C2F,2.86650646,2.0969257,0.56035,0.551483333333333,-13.3861033421625,-1.07826000071119,7,13.3144653333333,1.975139016,0.696666666666667,3.02666666666667,5,3,4,3.60555127546399,12.616698793987,12.6349911796936,12.6131595527874,0.10047759999929,1.32499319,-4.85092329,-6.94784899,-5.89938614,5.01342033129979,46.1976638669469
RbI,4.83189879,3.76810207,1.5995,1.683,-5.35295500353067,1.96539000129632,45,7.31419405,1.772484295,1.795,1.74,9,1,1,1.4142135623731,5.1567733007477,5.156768888401,5.156768888401,0.217262935,3.6615,-3.15346216,-6.92156424,-5.0375132,13.2856505017023,264.943731941359
MnAgO4,1.33528866,0.63241445,0.7473,0.5745,-9.8062216731346,1.45099666762371,17.3333333333333,11.5804153333333,1.1048157,0.913333333333333,2.87333333333333,7,2.33333333333333,7,4.69041575982343,5.55939464442384,8.25620239,8.60889999325253,0.301835262902933,1.57547899,-6.59491574,-7.2273302,-6.91112297,1.88551377831163,4.27014019645768
ClF3,5.04984343,3.11614599,0.47185,0.466725,-13.1516700086745,2.92202500192729,11,16.30902325,3.454073688,0.6825,3.775,7,1,0,0,8.28861370706719,4.4833058609918,15.5017442295688,0.2814845504133,1.56990863,-4.88544745,-8.00159344,-6.44352045,3.83025422394777,20.3086022677115
Li4H6Ru,3.88816956,2.32298975,1.00375909090909,0.931259090909091,-6.45351636789294,0.210806363775406,5.63636363636364,10.0470879620193,0.731469761818182,0.767272727272727,1.75636363636364,1.63636363636364,1.27272727272727,2,1.50489397711365,5.69899714164703,5.69899722051086,5.69754238487367,0.121484151742802,1.74393307,-5.91990808,-8.24289783,-7.08140295,4.94593054635207,44.9515334401102
CdSeO3,4.62471773,3.20247444,0.68389,0.69597,-10.186932006719,2.99195200197342,21.2,11.9200754,1.1367841224,0.924,2.912,9.2,1.6,4,3.38061701891407,6.28538525,8.07676812,5.32449441,0.407715630172689,1.70645284,-3.65688117,-6.85935562,-5.25811839,3.21112050848887,17.0248986096337
Nb3ClO7,3.28316361,2.03477137,0.79245,0.556386363636364,-10.0301581884338,2.24031091056856,17.8181818181818,11.6882334545455,1.50842576181818,0.96,2.91272727272727,5.81818181818182,3.27272727272727,5,4.29553406495931,15.5759398701073,10.9128809900287,3.84430018000074,0.556262922319665,1.65110028,-5.84073072,-7.87550209,-6.8581164,3.4647076552679,48.8658349019458
P2H8O9,7.63299114,5.66058325,0.525086842105263,0.524413157894737,-10.24510842781,1.86131421175399,5.78947368421053,13.2801759893482,1.08841820526316,0.555789473684211,2.78631578947368,3.78947368421053,1.68421052631579,5,2.90250379877216,7.43766536480517,12.64217571,7.90359780044796,0.244818036676546,0.94584114,-2.77032089,-8.43090414,-5.60061251,1.55830650813375,3.97510145071256
NaBH4,7.64613427,6.17535298,0.773216666666667,0.78295,-7.94929833857649,0.422308333611877,3.33333333333333,11.3051390598013,0.641006916666667,0.623333333333333,1.96166666666667,1.33333333333333,1.66666666666667,1,1.87082869338697,4.29702012,4.29702228,5.82817433,0.161202222660173,1.15233986,-2.94648111,-9.12183409,-6.0341576,0.959482971184794,0.60918867549735
Cu(NO3)2,3.41941159,0.23438935,0.557861111111111,0.533394444444444,-10.9636577850091,1.2480233341565,10.1111111111111,13.1669966666667,1.09582397777778,0.744444444444444,3.18,6.33333333333333,2.11111111111111,5,4.18927201313068,14.9696577800236,7.77771495000668,13.2735736600509,0.259551451273803,1.200484,-6.36974452,-6.60413387,-6.47384469,5.0751820370208,53.9740940106262
LaInO3,4.29201204,2.86583511,0.91121,0.80441,-9.745684006428,1.36567600090077,26,10.44348414,1.06495762,1.094,2.64,6.8,4,3,3.27326835353989,5.94631506000009,8.22761889000001,5.71384475,0.451373353459016,2.11130102,-6.04365021,-8.90948532,-7.47656776,6.26662682628105,50.6158598765004
KClO2,3.92309847,2.07059687,0.944475,0.9483,-9.35887000617287,2.70351250178317,13,11.1361016825,1.7590987525,1.0925,2.715,5,1.5,0,0,4.41711180323774,4.41711180323774,7.43856852,0.307500426547447,1.56519237,-4.05641817,-6.12701504,-5.0917166,7.67012736273218,105.036575285903
SbF4,4.61164845,3.29937207,0.52457,0.54365,-12.5177200082564,1.09420200072171,17.4,15.6599338,2.9304320972,0.734,3.594,8.6,1.4,0,0,9.46462242425831,12.1240402600001,11.692587840803,0.415146794210425,1.82404768,-5.25310148,-8.55247355,-6.90278751,3.27066336161177,15.3512515967446
RbClO4,7.5989011,5.57308522,0.800783333333333,0.7934,-10.3150766734702,2.90173666858058,14.3333333333333,11.9361635166667,1.657177115,0.976666666666667,2.95666666666667,5.33333333333333,1.66666666666667,0,0,9.41286994,5.71877309,7.53993973,0.325015914818203,1.42197483,-2.85686558,-8.4299508,-5.64340819,3.6771077538705,17.3113185205906
Li6Zr2O7,5.62305913,4.00678346,1.08807,0.962696666666667,-7.69312000507419,0.99278066732148,10.2666666666667,9.39632846506667,0.986840694666667,1.05333333333333,2.17466666666667,3.73333333333333,2.4,4,2.69803850319188,6.00802624139923,6.00801795207522,10.1670286137181,0.374631723294732,1.92942884,-5.63875666,-9.64554012,-7.64214839,0.985294277675482,0.721276965522594
Cr(ClO)2,3.62302686,2.32934483,0.74493,0.56115,-9.94362600655857,3.24191200213828,14.8,11.9875772,2.164700472,0.95,2.972,6.4,2.4,6,3.79143772202578,6.73642366505935,5.0628939,7.37823614153982,0.222345032777931,1.57368264,-6.20188345,-8.53122829,-7.36655587,2.6785124771385,8.79318123615813
Ag(BH)6,4.84047238,3.30196129,0.71345,0.740403846153846,-8.84937231352913,-0.655980000432668,6.38461538461538,10.688842738324,0.577723115384615,0.642307692307692,2.10538461538462,2.69230769230769,2.84615384615385,3,2.61145019694949,9.64003675,9.639826,9.63990024,0.142338469471398,1.22686922,-5.60149492,-8.90345621,-7.25247556,2.61918697415648,14.9404308547868
La2Sn2O7,4.28874412,2.77771041,0.856368181818182,0.737168181818182,-10.3488290977349,1.40893909183839,24.5454545454545,11.0152746363636,1.2333609,1.04909090909091,2.74545454545455,6.90909090909091,3.63636363636364,4,3.6614546289692,7.57659230902866,7.57659183526711,7.57659183526711,0.464576706182364,2.07418279,-6.06006321,-8.83777362,-7.44891842,4.58629373873841,34.0485087813422
Y3ZrO6,0.82339714,0.33735859,0.9809,0.63192,-9.0115610059438,1.43541200094676,20.5,10.6994236,1.01212808,1.141,2.563,4.9,4.7,3,3.33333333333333,9.10314809122327,9.10315121754912,9.10313321868918,0.476109584544595,2.21465107,-5.20716844,-5.54452702,-5.36945409,1.37673844385253,4.47926516742647
NaCrO2,4.35977233,1.19644045,1.028725,0.76155,-8.1090100053485,1.19064500078532,12.75,9.78542424,1.0364945125,1.0925,2.3675,4.75,2.75,3,2.68328157299975,5.53508273308203,5.53508273308203,5.53496724693392,0.319814951611153,1.90778336,-6.00582174,-7.20226219,-6.60404196,3.45252467299409,17.6706368559876
Rb2Se2O7,5.02050857,3.1247549,0.854404545454545,0.862677272727273,-9.73730546096793,2.90097182009523,18,11.1986750181818,1.38552535854545,1.03818181818182,2.80181818181818,6.90909090909091,1.81818181818182,6,4.18703355611106,7.75808116588897,7.75808091809369,7.81306202670118,0.392188085416159,1.60139039,-5.32486231,-8.44961722,-6.88723976,3.70728335900087,20.4722048355092
In2TeO6,2.72966565,1.03884622,0.66675,0.754772222222222,-10.8325155627004,2.41505222381513,22,11.3656499333333,1.27837327777778,0.908888888888889,2.92222222222222,8.66666666666667,2.66666666666667,6,4.18927201313068,8.97569498861223,8.97569487468904,4.86112715305001,0.467197310739817,1.89548648,-6.63207079,-7.670917,-7.1514939,9.01727484595409,114.285801155958
Al2CdO4,4.42599157,2.71707728,0.756535714285714,0.829764285714286,-10.1047014352362,1.31861142944115,15.1428571428571,10.7767968571429,0.855727314285714,0.928571428571429,2.66714285714286,6,2.57142857142857,3,3.08220700148449,8.8560088685219,8.85608950425981,8.85853910845641,0.431693890224695,1.74031743,-5.59435446,-8.31143174,-6.9528931,3.47391949397478,19.9574458573973
Y2Mn2O7,2.78792753,1.14333892,0.855640909090909,0.519840909090909,-9.39230546074038,1.62202454652439,16.7272727272727,11.1480891818182,0.891088827272727,1.01818181818182,2.69272727272727,5.63636363636364,3.81818181818182,4,3.6614546289692,6.97391996683318,6.9739203133155,6.9739203133155,0.400702270819828,1.91532884,-7.47933146,-8.62267037,-7.67264981,1.98498391422089,8.48395665101497
Ga2(TeO3)3,4.86587059,3.54096387,0.643235714285714,0.716435714285714,-10.7443585785153,2.99783428769158,20.7142857142857,11.5421802142857,1.40464121428571,0.894285714285714,2.92,9.14285714285714,2.42857142857143,4,3.74165738677394,9.12983208018511,7.45800768000005,9.15217873245653,0.462434720423409,1.88683654,-3.98791664,-7.52888051,-5.75839858,8.18940279793745,146.783715461125
P2S3,2.98268195,2.00300574,0.78143,0.88981,-8.11578000535297,1.60523800105877,15.6,10.4106804,1.5449055472,1.058,2.424,5.6,2.4,3,3.53553390593274,6.88147856839007,12.2372251500034,11.483371225706,0.110370949516524,1.92011391,-4.00908262,-6.01208836,-5.01058549,1.8932880541729,9.23012806366462
VAsO5,3.88863871,2.29224298,0.667292857142857,0.523721428571429,-10.3496671496835,1.78282142974733,13.7142857142857,12.0892874285714,1.23400121428571,0.86,3.00142857142857,7.14285714285714,2.85714285714286,5,4.71939903724269,6.32691901527955,8.51947127000034,8.94585094815181,0.394763010717843,1.57027753,-6.44744203,-8.73968501,-6.4895257,1.99478246676274,7.60577097283704
Ge3Sb2O9,4.24279668,2.97518837,0.637264285714286,0.702792857142857,-11.2354100074106,1.17905785792053,19.2857142857143,11.6769698571429,1.35305566564286,0.88,2.935,9,2.57142857142857,4,3.74165738677394,7.03536378642973,9.83835635,7.03664965625955,0.445515290087252,1.74645227,-3.93012058,-6.90530895,-5.41771476,2.1442106672067,7.02946517726724
Zr(MoO4)2,4.12529786,2.7900682,0.76865,0.523177272727273,-10.2203963703775,2.07843454682543,17.0909090909091,11.7966750909091,1.23789012727273,0.919090909090909,3.01545454545455,5.81818181818182,3.27272727272727,6,5.03831473655779,5.77115784285127,5.77115749804903,5.89166130019816,0.530147231966475,1.72120587,-5.56807215,-8.35814035,-6.96310625,1.35537924128561,1.51226504665447
Rb2Sb8O13,3.21784711,2.28529127,0.809836956521739,0.870419565217391,-9.28298522351413,0.713059565687708,25.4782608695652,11.0546123130435,1.23240916695652,1.04782608695652,2.72869565217391,8.69565217391304,2.26086956521739,3,3.15034244713913,7.34313161211693,17.1177010100001,13.9235830170696,0.417069130970142,1.94804846,-4.22860863,-6.5138999,-5.37125426,2.1722677434952,13.3527542427881
V8(NiO6)3,0.2256397,0.00155212,0.843794827586207,0.434153448275862,-9.22420241987715,1.92881517368599,14.2068965517241,11.1039351724138,1.17216120689655,0.96,2.78241379310345,6.13793103448276,3.37931034482759,5,3.54720236638667,4.88977113812,6.99389502575327,8.67951948894671,0.339607153975327,1.64513214,-6.8453991,-6.84695122,-6.84692879,1.57896768916153,4.64178839260898
As2(SO4)3,6.39379049,4.63735926,0.556302941176471,0.573508823529412,-11.0067917719657,2.83329353128053,12.3529411764706,12.5925758823529,1.492601008,0.791176470588235,3.14,7.05882352941176,2.11764705882353,6,4.66368952654441,9.44448698888699,5.35596112000121,19.266235765459,0.357531018023982,1.40550247,-3.52812786,-8.16548712,-5.84680749,1.34665257241826,2.47811000443504
Ge7H4O23,2.84238997,0.99120873,0.562108823529412,0.592761764705882,-11.707378243016,1.91927794244238,12.1176470588235,12.4383837764355,1.33095731738235,0.73,2.99970588235294,7.05882352941176,2.29411764705882,0,0,7.90479071628798,7.80527396436198,7.80600901680196,0.327647017317024,0.84346537,-6.86554314,-7.85675187,-7.36114751,6.92979276968956,100.84502264226
Al5HO8,6.27335013,4.39558719,0.695542857142857,0.791335714285714,-10.4228750068747,1.37364000090602,9.28571428571429,10.8908371142644,1.0434011,0.831428571428571,2.69785714285714,4.57142857142857,3,3,3.20965524510855,5.72769259486848,5.72769259486848,8.64413504,0.350653650534212,0.8761,-4.45427575,-8.84986294,-6.65206934,0.84242421691991,0.896892501780127
YMnO3,1.07395129,0.01661309,0.89539,0.52899,-9.10264400600387,1.45006600095643,17.6,10.9010926,0.83408718,1.054,2.618,5.6,4,3,3.27326835353989,6.1178059932153,6.11780599321531,11.36187408,0.420007658043249,1.8623663,-6.91470343,-6.93131651,-6.92729714,2.36871382929155,7.99025204074557
CsBrO3,5.49914865,4.05389672,0.92889,0.93649,-9.68076600638519,2.99259600197384,22.8,11.312376145486,1.64370689,1.124,2.814,7.2,1.6,5,3.68394198806504,4.59566402572753,4.59566411903991,4.59587031425196,0.411870707285298,1.65406974,-4.2108096,-8.26470632,-6.23775796,2.24322839150239,6.91286450427764
P2O3,4.79209467,3.42025246,0.60851,0.64171,-10.2286440067466,0.772294000509386,10.8,12.3655074,1.17530602,0.824,2.94,5.6,2.4,3,3.53553390593274,6.22826076306445,8.00752413,6.88546888355014,0.291231408253379,1.63569429,-3.51730284,-6.9375553,-5.22742907,3.24519287176824,17.6416333033504
Na6S2O9,4.56371132,3.05065153,0.946644117647059,0.942102941176471,-8.66323882924347,2.01383000132827,10,10.2421751035294,1.21127730729412,1.05882352941176,2.45294117647059,4.23529411764706,1.64705882352941,6,3.39642669370535,6.84863060127096,6.84863456813969,6.84863456813969,0.345176726710365,1.478264,-3.8743025,-6.92495403,-5.39962826,14.4394788593814,374.931607801233
Ni(NO3)2,5.04601515,1.43832568,0.574427777777778,0.437338888888889,-10.8019011182358,1.80854000119287,10,13.1573853333333,1.08708811111111,0.735555555555556,3.18111111111111,6.22222222222222,2.22222222222222,5,4.18927201313068,7.36716107000001,7.36718396000001,7.36719238,0.210665143931983,1.2373997,-5.4267528,-6.86507848,-6.14591564,3.63111436654592,21.9736331241926
In2(WO4)3,5.97997976,4.33270138,0.710579411764706,0.62425,-10.4977182422181,1.81784882472842,24.4705882352941,11.6812624352941,1.22058350588235,0.918823529411765,3.05411764705882,9.29411764705882,3.05882352941176,6,4.73382413161821,13.3889271200005,9.70039392000144,9.79592223000123,0.494579264077401,1.66108321,-4.00735653,-8.34005791,-6.17370722,3.77753396454212,31.359557046767
CsAlH4,5.89478836,4.78278741,0.953333333333334,1.00598333333333,-7.49291500494214,0.452373333631707,12,10.7122355210397,0.653809541666667,0.815,1.86666666666667,1.33333333333333,1.66666666666667,3,2.16024689946929,9.73621488127931,5.66364698510751,7.77671228303656,0.221068768753294,1.6378391,-3.47169472,-8.25448214,-5.86308843,4.10714295240637,33.1794114043569
CsCuO,2.38452553,1.15323172,1.39355,1.38361666666667,-6.64056000437995,-0.407270000268625,30.6666666666667,8.41278024247667,1.05617318333333,1.47333333333333,2.04333333333333,6,1.33333333333333,1,1.73205080756888,5.90834316949942,5.90834312984591,4.9372268,0.347657736669171,1.812022,-4.36907843,-5.52231015,-4.94569429,2.48143041487126,9.95881994353625
CaGa4O7,4.33022669,2.62951334,0.754916666666667,0.857533333333333,-10.5247333402752,1.30468666752721,16.6666666666667,10.4530623725,0.954757708333333,0.938333333333333,2.69333333333333,8,2.83333333333333,3,3.23443016025056,8.00691075837009,8.00691078870511,5.62442591160989,0.415223362686476,1.77993453,-5.58050932,-8.21002267,-6.89526599,3.03693667352557,29.0642601056627
Ag2MoO4,3.4802079,1.81768707,0.862678571428572,0.729521428571428,-9.1446557203173,0.814624286251592,24,10.9595882857143,1.31438531428571,1.01142857142857,2.82571428571429,7.42857142857143,2.28571428571429,6,3.67423461417477,6.52569320981679,6.5258175325434,6.52579921139706,0.43108241633315,2.00484881,-4.63752844,-6.45521551,-5.54637197,2.20605287440912,5.62515821525397
RbSn,1.20200363,0.7939607,1.68415,1.8258,-6.40744500422619,-1.84711500121831,43.5,5.76052305,0.798993205,1.795,1.39,7.5,2.5,0,0,12.6115352632546,12.6115346714714,12.6111962178148,0.188331124817412,2.92198759,-3.91968553,-4.71364623,-4.31666588,8.45803529144653,108.313703875823
Na2Sb4O7,3.99490693,2.98660811,0.826180769230769,0.878626923076923,-8.98307539054039,0.718657692781701,21.6923076923077,10.7721611476923,1.19332264307692,1.03846153846154,2.62615384615385,8,2.15384615384615,3,2.92916370317536,10.1107842783268,10.1107816653608,5.72427276422726,0.400737107138727,1.93528193,-3.56372314,-6.55033124,-5.05702719,0.891003811488948,1.70949124247182
BaSiO3,6.35407556,4.64767834,0.90579,0.92605,-10.1274900066798,1.23571800081505,18.8,10.84350192,1.183492636,1.048,2.622,4.8,2,4,3.38061701891407,4.56402786000755,5.59429079000181,12.49132497,0.413769697191398,1.58711854,-4.83852467,-9.48620301,-7.16236384,3.00781274760914,12.2000986108114
Cr5O12,2.2524337,0.30992009,0.750591176470588,0.432761764705882,-10.0475405948624,2.05364823664865,12.7058823529412,11.6028947058824,1.23014527058824,0.874705882352941,2.91647058823529,6,3.17647058823529,6,4.73382413161821,11.95623553,8.15706677,8.13547784,0.327607319075613,1.53962595,-7.1317965,-7.44171659,-7.28819529,1.55039411574021,3.00793311076265
Ba(PO3)2,7.37959714,5.46543959,0.735905555555556,0.744416666666667,-10.1520288955849,1.3945955564754,14.8888888888889,11.9881518444444,1.15605244444444,0.916666666666667,2.87888888888889,5.33333333333333,2,5,4.18927201313068,7.54235021290728,6.92443539000009,11.699817118611,0.367260518559606,1.4760179,-3.7240837,-9.18952329,-6.45680349,2.11698667279169,6.58434441427772
NaGaO2,4.52347159,2.89223549,0.91835,0.99345,-9.21272000607648,1.02501250067607,14.5,9.59362224,0.9428344875,1.05,2.405,6.5,2.5,3,2.68328157299975,5.5395637,7.20181914,5.31788175,0.392509474024098,1.8295704,-5.6625435,-8.55477899,-7.10866124,5.42077259176517,46.2809803077089
Sr2Ti6O13,0.40808846,0.00713401,0.928159523809524,0.607769047619048,-9.2049714346428,1.59890238200698,14.8571428571429,10.9234842809524,0.93103670952381,1.05142857142857,2.66,5.04761904761905,3.52380952380952,4,3.53494947185883,7.49806671076603,7.49805426630625,9.07083124535209,0.412497614165824,1.79221428,-6.39484955,-6.40198356,-6.40057803,0.925788172057365,0.513741677867737
NaTa3O8,4.27212424,2.74342819,0.816033333333333,0.639966666666667,-9.70610917306857,1.73147916780871,24.5,11.3943524966667,1.10051072083333,1.00333333333333,2.74583333333333,8.83333333333333,3.16666666666667,5,4.30282299360382,7.25476621682897,7.25476208007949,7.25465117984416,0.482141716394492,1.9333828,-5.53964669,-8.28307488,-6.91136078,0.877379437167723,0.738766053892987
Ba5Nb4O15,3.97388677,2.67416086,1.0144,0.858941666666667,-9.16206500604307,1.58651875104643,23.5,10.7235228333333,1.09622239583333,1.13375,2.60208333333333,5,2.41666666666667,5,3.73302610102953,5.7834553072564,5.78345538154276,11.739786860002,0.496825800991421,1.83902227,-7.00415993,-9.67832079,-8.34124036,3.24090053470514,16.901387088142
Na2PtO2,3.08636848,1.44876687,1.14905,1.00435,-7.25900200478785,0.164066000108214,23.2,9.294618784,1.22863362,1.2,2.204,7.6,1.6,2,2.09165006633519,5.46326633526771,5.46687273154546,5.46636458951083,0.30720233528636,2.05763535,-4.70892334,-6.15769021,-5.43330677,0.946249428445856,1.37192448545905
C17F5,1.56554614,1.01621533,0.585359090909091,0.580140909090909,-13.268782281479,-1.5895240919575,6.68181818181818,12.6608634545455,1.74826729654545,0.716818181818182,2.875,4.68181818181818,3.31818181818182,4,4.25555590934498,9.98704119612309,20.1911589800338,10.4598231937869,0.078317339354978,1.32690412,-5.88351933,-6.89973466,-6.391627,4.18769831424844,30.9926702519294
NaNbO3,4.02354911,2.66881125,0.94625,0.76417,-8.9495640059029,1.55968000102873,15.2,10.550418392,1.16972983,1.056,2.57,4.8,2.8,5,3.68394198806504,5.57207937837074,5.5720793865881,5.57273352915415,0.516431608537495,1.78592717,-5.63433438,-8.30314564,-6.96874001,1.00898308693113,0.848053197246664
ZrTi2O6,4.6947311,3.09865665,0.850783333333333,0.503183333333333,-9.65481111747918,1.75389111226793,14.6666666666667,11.3331884444444,1.0390012,0.99,2.78333333333333,5.33333333333333,4,4,4.02492235949962,14.24468267,5.28279123002378,4.9853197700114,0.459387387194016,1.92618056,-6.18336321,-9.28201986,-6.22487657,1.17541413670232,1.22468188517932
Zn2As2O7,3.86758647,1.95404992,0.650259090909091,0.66435,-10.2017600067288,1.49381909189438,16.5454545454545,12.1538071818182,0.963397918181818,0.858181818181818,2.88545454545455,8.72727272727273,1.81818181818182,5,3.84463912480742,10.9382649159032,10.9382503116512,9.6726964171019,0.403064694843375,1.64289318,-5.49116684,-7.44521676,-5.52995805,1.89612432303048,5.53706841302043
Li3BO3,7.12401685,5.27431653,1.00339285714286,0.998964285714286,-8.10283714820157,0.720320000475106,5.42857142857143,9.33247556971429,0.931026687142857,0.951428571428571,2.18571428571429,3.42857142857143,2,3,2.36643191323985,3.26213687732324,9.18304088000006,8.31455731031138,0.258753945073025,1.36944292,-4.74209438,-10.01641091,-7.37925265,1.47854858832362,3.43585105249015
Mn(BO2)2,5.73817148,2.07990918,0.678892857142857,0.547464285714286,-10.4365728640266,1.04928285783494,9.57142857142857,11.2146137142857,0.840552528571429,0.815714285714286,2.77,5.28571428571429,3.28571428571429,3,3.08220700148449,7.1003821122242,7.46531491,8.78456074207938,0.259297189471859,1.45666359,-4.8877484,-6.96765759,-5.92770299,1.55274563092604,5.0767227901123
Zn(RhO2)2,2.98127595,0.89580839,0.849721428571429,0.578264285714286,-9.33649857758669,1.06219857212917,21.7142857142857,11.2548881428571,1.07288645714286,0.957142857142857,2.85285714285714,7.71428571428571,2,3,3.08220700148449,6.01448150852638,6.0144833116486,6.01448332579073,0.340416450318681,2.02252011,-4.98779064,-5.88359903,-5.03089111,2.38923495022512,7.49835106167746
LiOsF6,3.38692501,1.03386626,0.667,0.5698,-11.7323537577384,1.47742375097447,16.625,14.7958581245,2.762873683,0.7675,3.3825,8.125,1.375,0,0,5.40871646170063,5.40744328242114,5.41213133399333,0.325342123421016,1.87875212,-6.57374382,-7.60761008,-7.09067695,3.39614726392826,15.1088901702491
Sr2As2O7,5.32011789,3.47530523,0.805731818181818,0.819822727272727,-9.70788546094853,1.40609909183652,18,11.4812018090909,1.08559173636364,0.990909090909091,2.75818181818182,6.90909090909091,1.81818181818182,5,3.84463912480742,7.10952782311635,7.10952106298532,25.6705891300003,0.404721548582604,1.62722076,-5.45129818,-8.92660341,-5.49141083,1.76876096433711,4.64316482925786
VSb2O5,3.21520781,0.56383785,0.728925,0.636225,-9.74543500642784,1.175001250775,20.625,11.506655,1.24099886,0.95125,2.86625,8.125,2.875,4,3.56453115471603,9.12925335904083,9.12925932542474,5.40591010954739,0.420924558356515,1.58326519,-4.30422327,-4.86806112,-4.50268618,0.951414557830939,0.990297931012069
CaSeO3,5.74226179,4.26733478,0.79683,0.80891,-9.77081000644458,2.9174780019243,15.6,11.343942494,1.2856943224,0.988,2.774,7.2,1.6,4,3.38061701891407,6.37880573456048,6.78569627,8.07475021404921,0.388324885114237,1.6832525,-3.75758558,-8.02492036,-5.89125297,1.32235236389748,1.8388857830097
AlO3,4.68197645,2.59992672,0.621075,0.6777,-11.1610075073615,2.05952500135841,9.25,11.7099835,1.204037725,0.7975,2.9825,5.25,2.75,0,0,5.39603337170948,5.39603332474439,3.50915084025989,0.251622443378041,1.93922292,-5.04513939,-7.6450661,-6.34510274,1.28919842056928,3.89470262748978
K3V5O14,3.44172299,2.14695689,0.934809090909091,0.679981818181818,-9.16182318786109,1.70431954657867,12.9090909090909,10.7911680086364,1.11809825409091,1.04454545454545,2.67136363636364,5.09090909090909,3,5,3.99211821894289,8.64519469660167,8.64519468794158,5.14056786061809,0.385615214314804,1.60542718,-6.79994649,-8.94690339,-7.87342494,15.796872491561,419.326030720931
RbC10,0.74885655,0.61765791,0.789422727272727,0.791786363636364,-12.0611409170461,-2.55352909259333,8.81818181818182,10.6163643727273,1.19155021181818,0.890909090909091,2.39272727272727,3.72727272727273,3.72727272727273,4,4.66025200154978,9.96411253410528,9.96408941187726,9.96409345460473,0.098755613833229,1.43912915,-5.40003699,-6.01769489,-5.70886594,10.4258216184668,188.757951226658
