material_and_condition,Y_oxygenate,T,x_P,w_r_s,w_r_p,w_r_d,w_r_val,w_e_H,w_e_L,w_EA,w_IP,w_EN
500,1.86938535942872,260,0.525,1.1178125,1.26266,1.0944625,0.8607325,-4.82853971021885,0.264044247824602,-1.10068316904287,9.08744778020407,3.9933823055806
501,2.21054612474089,200,0.5,1.144425,1.26835,1.05371,0.83111,-4.64645596171899,0.20362399832239,-1.16259591193382,8.86505309346638,3.85122859076628
502,1.23230006398303,300,0.1,1.3552,1.53629,0.83904,0.79452,-4.47366296314259,-3.50364697113432,-0.57463754167026,8.79141584185931,4.10838915009453
503,2.64672937054473,200,0.6,1.080275,1.21079,1.13068,0.86356,-4.83566696016013,0.984428991889529,-1.22548177771797,9.06912146608351,3.92181984418277
504,1.15540109330958,300,0.2,1.3122,1.46133,0.87299,0.78395,-4.39331196380458,-2.45327997978803,-0.792791826128387,8.65272902730962,3.92996860059062
505,2.03542700721417,250,0.5,1.1320875,1.2785,1.078805,0.856205,-4.80370046042349,0.046379499617889,-1.07202266770734,9.06499361931369,3.99648547580318
506,1.72337537649493,260,0.5,1.13385,1.27705,1.07522,0.85262,-4.78123696060856,0.068842999432817,-1.08496170259683,9.03643068704979,3.97573449222648
507,1.67793617379782,300,0.45,1.15535,1.31453,1.058245,0.857905,-4.82141246027757,-0.456340496240325,-0.975884560367769,9.10577409432463,4.06494476697843
508,0.24059400656856,360,0.55,1.101775,1.24827,1.113705,0.868845,-4.87584245982913,0.459245496216387,-1.11640463548891,9.13846487335835,4.01103011893472
509,4.04402798373212,320,0.025,1.3927375,1.58816,0.8028225,0.7916925,-4.46653571320131,-4.22403171519924,-0.449838932995158,8.80974215597987,4.17995161149236
510,1.78402778609301,300,0.45,1.151825,1.31743,1.065415,0.865075,-4.86633945990743,-0.501267495870182,-0.950006490588774,9.16289995885244,4.10644673413183
511,1.69193611509358,250,0.45,1.1624,1.30873,1.043905,0.843565,-4.73155846101785,-0.36648649698061,-1.02764069992576,8.99152236526903,3.98194083267163
512,1.05838562130534,275,0.05,1.4049,1.55057,0.764705,0.742445,-4.15442246577274,-3.6694144697686,-0.672584957673159,8.40375233291174,3.86558368761929
513,1.22465729069038,300,0.1,1.365775,1.52759,0.81753,0.77301,-4.33888196425302,-3.36886597224474,-0.652271751007246,8.6200382482759,3.98388324863433
514,6.32251936437894,360,0.025,1.3927375,1.58816,0.8028225,0.7916925,-4.46653571320131,-4.22403171519924,-0.449838932995158,8.80974215597987,4.17995161149236
515,1.8138024115031,260,0.55,1.101775,1.24827,1.113705,0.868845,-4.87584245982913,0.459245496216387,-1.11640463548891,9.13846487335835,4.01103011893472
516,1.60539118750295,240,0.5,1.137375,1.27415,1.06805,0.84545,-4.73630996097871,0.113769999062675,-1.11083977237583,8.97930482252199,3.93423252507308
517,2.01783706362373,320,0.5,1.123275,1.28575,1.09673,0.87413,-4.91601795949814,-0.065937999456755,-1.00732749325985,9.2078082806332,4.10024039368668
518,2.79453254314681,300,0.05,1.380225,1.57087,0.814895,0.792635,-4.46891146318174,-3.9839034671776,-0.491438469220192,8.80363338460635,4.15609745769308
519,0.878607883765619,250,0.05,1.419,1.53897,0.736025,0.713765,-3.97471446725331,-3.48970647124917,-0.776097236789141,8.17524887480053,3.6995758190057
520,0.261479871833683,275,0.35,1.2477,1.34889,0.923915,0.768095,-4.27278546479757,-0.877729492768605,-1.12002325281558,8.44469880548509,3.66233777633476
521,0.263208296344779,400,0.4,1.1786125,1.35056,1.037685,0.859605,-4.83912446013164,-0.959060492098538,-0.879746453028203,9.14655456933557,4.13340405815369
522,1.26135336823942,280,0.45,1.158875,1.31163,1.051075,0.850735,-4.77648546064771,-0.411413496610467,-1.00176263014676,9.04864822979683,4.02344279982503
523,1.01479062388153,200,0.3,1.265675,1.38927,0.91411,0.78055,-4.35788796409643,-1.4478399880716,-0.985068040807519,8.57116807728774,3.79305001824011
524,1.03787814669771,300,0.25,1.26955,1.44125,0.932985,0.821685,-4.62269846191473,-2.19765848189403,-0.746600549683478,8.92614080720159,4.08977012875906
525,1.56646780867955,260,0.4,1.198,1.33461,0.99825,0.82017,-4.59202596216743,-0.711961994134322,-1.02207583681268,8.83236231443266,3.90514323880999
526,1.7443030007662,280,0.025,1.4138875,1.57076,0.7598025,0.7486725,-4.19697371542217,-3.9544697174201,-0.60510735166913,8.46698696881306,3.93093980857197
527,2.83452205256467,300,0.05,1.380225,1.57087,0.814895,0.792635,-4.46891146318174,-3.9839034671776,-0.491438469220192,8.80363338460635,4.15609745769308
528,1.89587646180987,300,0.025,1.398025,1.58381,0.7920675,0.7809375,-4.39914521375653,-4.15664121575446,-0.488656037663651,8.72405335918817,4.11769866076226
529,0.899607013358479,260,0.05,1.41195,1.54477,0.750365,0.728105,-4.06456846651302,-3.57956047050888,-0.72434109723115,8.28950060385614,3.78257975331249
530,1.87390239952694,300,0.05,1.387275,1.56507,0.800555,0.778295,-4.37905746392202,-3.89404946791789,-0.543194608778182,8.68938165555075,4.07309352338628
531,1.37351327754433,220,0.4,1.201525,1.33171,0.99108,0.813,-4.54709896253757,-0.667034994504465,-1.04795390659167,8.77523644990486,3.8636412716566
532,1.65321883031813,250,0.4,1.194475,1.33751,1.00542,0.82734,-4.63695296179728,-0.75688899376418,-0.996197767033683,8.88948817896047,3.94664520596339
533,2.59939550891576,300,0.5,1.123275,1.28575,1.09673,0.87413,-4.91601795949814,-0.065937999456755,-1.00732749325985,9.2078082806332,4.10024039368668
534,1.1080595033845,215,0.3,1.265675,1.38927,0.91411,0.78055,-4.35788796409643,-1.4478399880716,-0.985068040807519,8.57116807728774,3.79305001824011
535,1.80147496201825,280,0.025,1.4086,1.57511,0.7705575,0.7594275,-4.26436421486695,-4.02186021686488,-0.566290247000637,8.55267576560476,3.99319275930206
536,2.31496114429332,200,0.5,1.1409,1.27125,1.06088,0.83828,-4.69138296134885,0.158696998692532,-1.13671784215482,8.92217895799419,3.89273055791968
537,1.72651656289714,320,0.45,1.151825,1.31743,1.065415,0.865075,-4.86633945990743,-0.501267495870182,-0.950006490588774,9.16289995885244,4.10644673413183
538,3.64748122678233,200,0.65,1.051725,1.17911,1.161995,0.872615,-4.88534545975084,1.41975848830296,-1.28280278038905,9.11402978786427,3.91561350373761
539,4.47087048673875,250,0.75,0.9858125,1.123,1.24255,0.90865,-5.0970199580069,2.17809998205517,-1.3327496112837,9.3466610927453,4.0069557407308
540,0.300366524200579,300,0.55,1.115875,1.23667,1.085025,0.840165,-4.6961344613097,0.638953494735817,-1.21991691460489,8.90996141524714,3.84502225032113
541,1.95261039488075,220,0.5,1.1409,1.27125,1.06088,0.83828,-4.69138296134885,0.158696998692532,-1.13671784215482,8.92217895799419,3.89273055791968
542,1.80399659742709,200,0.45,1.1712125,1.30148,1.02598,0.82564,-4.61924096194321,-0.254168997905966,-1.09233587437325,8.84870770394953,3.87818591478814
543,6.75905042035366,340,0.025,1.3927375,1.58816,0.8028225,0.7916925,-4.46653571320131,-4.22403171519924,-0.449838932995158,8.80974215597987,4.17995161149236
544,1.73431917067919,260,0.5,1.13385,1.27705,1.07522,0.85262,-4.78123696060856,0.068842999432817,-1.08496170259683,9.03643068704979,3.97573449222648
545,1.58412091140982,250,0.45,1.158875,1.31163,1.051075,0.850735,-4.77648546064771,-0.411413496610467,-1.00176263014676,9.04864822979683,4.02344279982503
546,2.87475419659764,200,0.55,1.11235,1.23957,1.092195,0.847335,-4.74106146093956,0.59402649510596,-1.1940388448259,8.96708727977495,3.88652421747452
547,1.91015336690097,340,0.1,1.3499125,1.54064,0.849795,0.805275,-4.54105346258738,-3.5710374705791,-0.535820437001767,8.87710463865101,4.17064210082462
548,0.867637971268758,245,0.05,1.42605,1.53317,0.721685,0.699425,-3.88486046799359,-3.39985247198945,-0.827853376347132,8.06099714574493,3.6165718846989
549,2.03228561480751,320,0.1,1.3499125,1.54064,0.849795,0.805275,-4.54105346258738,-3.5710374705791,-0.535820437001767,8.87710463865101,4.17064210082462
550,1.90472342348473,250,0.5,1.130325,1.27995,1.08239,0.85979,-4.82616396023842,0.02391599980296,-1.05908363281784,9.09355655157759,4.01723645937988
551,1.02600779951644,215,0.25,1.29775,1.41805,0.875625,0.764325,-4.26328246487586,-1.83824248485517,-0.953625107915441,8.46913389097918,3.75775439153187
552,1.7398735903402,280,0.5,1.130325,1.27995,1.08239,0.85979,-4.82616396023842,0.02391599980296,-1.05908363281784,9.09355655157759,4.01723645937988
553,2.7648601818352,250,0.525,1.1178125,1.26266,1.0944625,0.8607325,-4.82853971021885,0.264044247824602,-1.10068316904287,9.08744778020407,3.9933823055806
554,2.99623380399721,300,0.025,1.398025,1.58381,0.7920675,0.7809375,-4.39914521375653,-4.15664121575446,-0.488656037663651,8.72405335918817,4.11769866076226
555,0.332687275092313,245,0.25,1.31185,1.40645,0.846945,0.735645,-4.08357446635644,-1.65853448633574,-1.05713738703142,8.24063043286797,3.59174652291827
556,1.33932614761141,245,0.35,1.230075,1.36339,0.959765,0.803945,-4.49742046294686,-1.10236449091789,-0.9906329039206,8.7303281281241,3.86984761210175
557,1.52151465650981,300,0.325,1.2320125,1.38938,0.9692025,0.8245125,-4.629825711856,-1.47727373782911,-0.87139915835858,8.90781449308103,4.01820766736122
558,1.22306220923642,200,0.35,1.2336,1.36049,0.952595,0.796775,-4.452493463317,-1.05743749128804,-1.0165109736996,8.6732022635963,3.82834564494835
559,2.40626266119206,300,0.025,1.4033125,1.57946,0.7813125,0.7701825,-4.33175471431174,-4.08925071630967,-0.527473142332144,8.63836456239647,4.05544571003216
560,0.346731590807883,360,0.5,1.1268,1.28285,1.08956,0.86696,-4.87109095986828,-0.021010999826898,-1.03320556303884,9.15068241610539,4.05873842653328
561,0.990812917752698,200,0.25,1.29775,1.41805,0.875625,0.764325,-4.26328246487586,-1.83824248485517,-0.953625107915441,8.46913389097918,3.75775439153187
562,0.353628145718293,350,0.525,1.1178125,1.26266,1.0944625,0.8607325,-4.82853971021885,0.264044247824602,-1.10068316904287,9.08744778020407,3.9933823055806
563,1.50585680540238,300,0.5,1.1268,1.28285,1.08956,0.86696,-4.87109095986828,-0.021010999826898,-1.03320556303884,9.15068241610539,4.05873842653328
564,0.354472648788083,290,0.45,1.18355,1.29133,1.000885,0.800545,-4.46199646323871,-0.096924499201465,-1.18290911859973,8.64876717810222,3.73292902975124
565,1.32916244830344,300,0.325,1.226725,1.39373,0.9799575,0.8352675,-4.69721621130079,-1.54466423727389,-0.832582053690087,8.99350328987273,4.08046061809132
566,2.62514505049279,250,0.5,1.13385,1.27705,1.07522,0.85262,-4.78123696060856,0.068842999432817,-1.08496170259683,9.03643068704979,3.97573449222648
567,2.94208177821973,200,0.55,1.115875,1.23667,1.085025,0.840165,-4.6961344613097,0.638953494735817,-1.21991691460489,8.90996141524714,3.84502225032113
568,2.84273067335369,300,0.6,1.066175,1.22239,1.15936,0.89224,-5.01537495867956,0.8047209933701,-1.12196949860199,9.29762492419472,4.08782771279636
569,0.923015534986947,275,0.15,1.3478,1.48721,0.827335,0.760555,-4.25377946495416,-2.79875547694174,-0.787226963015305,8.49356897647326,3.85317100672898
570,1.7399646818579,200,0.4,1.201525,1.33171,0.99108,0.813,-4.54709896253757,-0.667034994504465,-1.04795390659167,8.77523644990486,3.8636412716566
571,2.20216430822802,230,0.4,1.20505,1.32881,0.98391,0.80583,-4.50217196290771,-0.622107994874608,-1.07383197637067,8.71811058537706,3.8221393045032
572,1.41591278692167,200,0.35,1.237125,1.35759,0.945425,0.789605,-4.40756646368714,-1.01251049165818,-1.04238904347859,8.6160763990685,3.78684367779495
573,3.18242166641455,220,0.55,1.11235,1.23957,1.092195,0.847335,-4.74106146093956,0.59402649510596,-1.1940388448259,8.96708727977495,3.88652421747452
574,1.41322423324157,300,0.25,1.280125,1.43255,0.911475,0.800175,-4.48791746302515,-2.06287748300446,-0.824234759020464,8.75476321361819,3.96526422729886
575,0.398968245010206,360,0.4,1.194475,1.33751,1.00542,0.82734,-4.63695296179728,-0.75688899376418,-0.996197767033683,8.88948817896047,3.94664520596339
576,2.77430583862765,300,0.55,1.094725,1.25407,1.128045,0.883185,-4.96569645908885,0.369391496956672,-1.06464849593092,9.25271660241396,4.09403405324152
577,2.75711276734678,340,0.075,1.3677125,1.55358,0.8269675,0.7935775,-4.47128721316217,-3.74377521915596,-0.533038005445226,8.79752461323283,4.1322433038938
578,1.24841183083845,200,0.3,1.2692,1.38637,0.90694,0.77338,-4.31296096446658,-1.40291298844175,-1.01094611058651,8.51404221275994,3.75154805108671
579,2.76866981572298,260,0.5,1.137375,1.27415,1.06805,0.84545,-4.73630996097871,0.113769999062675,-1.11083977237583,8.97930482252199,3.93423252507308
580,0.406491979336885,400,0.7,1.0126,1.15613,1.21482,0.90318,-5.06980495823112,1.72030698582681,-1.26248957372313,9.33031570322844,4.03391306475265
581,1.48930156989412,300,0.25,1.26955,1.44125,0.932985,0.821685,-4.62269846191473,-2.19765848189403,-0.746600549683478,8.92614080720159,4.08977012875906
582,1.47091517916917,260,0.05,1.419,1.53897,0.736025,0.713765,-3.97471446725331,-3.48970647124917,-0.776097236789141,8.17524887480053,3.6995758190057
583,2.4176878743156,280,0.45,1.1624,1.30873,1.043905,0.843565,-4.73155846101785,-0.36648649698061,-1.02764069992576,8.99152236526903,3.98194083267163
584,1.1607097880332,260,0.25,1.2907,1.42385,0.889965,0.778665,-4.35313646413558,-1.92809648411489,-0.901868968357451,8.58338562003478,3.84075832583866
585,2.15584719972623,280,0.4,1.194475,1.33751,1.00542,0.82734,-4.63695296179728,-0.75688899376418,-0.996197767033683,8.88948817896047,3.94664520596339
586,1.05667883256228,260,0.15,1.35485,1.48141,0.812995,0.746215,-4.16392546569444,-2.70890147768203,-0.838983102573296,8.37931724741766,3.77016707242218
587,1.79233305011126,320,0.45,1.151825,1.31743,1.065415,0.865075,-4.86633945990743,-0.501267495870182,-0.950006490588774,9.16289995885244,4.10644673413183
588,1.47831525200956,300,0.175,1.3176625,1.48442,0.8752575,0.7973475,-4.48079021308387,-2.78326222706939,-0.699436150345362,8.77308952773875,4.03682668869669
589,0.438843440537633,290,0.05,1.42605,1.53317,0.721685,0.699425,-3.88486046799359,-3.39985247198945,-0.827853376347132,8.06099714574493,3.6165718846989
590,3.12846763339696,200,0.5,1.151475,1.26255,1.03937,0.81677,-4.55660196245928,0.293477997582104,-1.21435205149181,8.75080136441078,3.76822465645948
591,6.41338245935086,340,0.05,1.380225,1.57087,0.814895,0.792635,-4.46891146318174,-3.9839034671776,-0.491438469220192,8.80363338460635,4.15609745769308
592,1.99756953784653,200,0.4,1.208575,1.32591,0.97674,0.79866,-4.45724496327786,-0.57718099524475,-1.09971004614966,8.66098472084926,3.7806373373498
593,2.85049042793048,320,0.65,1.037625,1.19071,1.190675,0.901295,-5.06505345827027,1.24005048978353,-1.17929050127307,9.34253324597548,4.08162137235121
594,3.48345119584102,300,0.05,1.387275,1.56507,0.800555,0.778295,-4.37905746392202,-3.89404946791789,-0.543194608778182,8.68938165555075,4.07309352338628
595,2.13493744924702,200,0.45,1.1765,1.29713,1.015225,0.814885,-4.55185046249842,-0.18677849846118,-1.13115297904174,8.76301890715782,3.81593296405804
596,0.462152775746088,380,0.55,1.09825,1.25117,1.120875,0.876015,-4.92076945945899,0.41431849658653,-1.09052656570991,9.19559073788615,4.05253208608812
597,1.17684752843616,275,0.2,1.315725,1.45843,0.86582,0.77678,-4.34838496417473,-2.40835298015817,-0.818669895907382,8.59560316278182,3.88846663343722
598,1.04617191163153,250,0.15,1.35485,1.48141,0.812995,0.746215,-4.16392546569444,-2.70890147768203,-0.838983102573296,8.37931724741766,3.77016707242218
599,5.00575839676732,340,0.025,1.398025,1.58381,0.7920675,0.7809375,-4.39914521375653,-4.15664121575446,-0.488656037663651,8.72405335918817,4.11769866076226
600,1.23761547415816,290,0.1,1.372825,1.52179,0.80319,0.75867,-4.24902796499331,-3.27901197298503,-0.704027890565237,8.5057865192203,3.90087931432753
601,1.76194520684417,230,0.35,1.2336,1.36049,0.952595,0.796775,-4.452493463317,-1.05743749128804,-1.0165109736996,8.6732022635963,3.82834564494835
602,1.50857509735187,320,0.325,1.2214375,1.39808,0.9907125,0.8460225,-4.76460671074558,-1.61205473671868,-0.793764949021594,9.07919208666443,4.14271356882142
603,1.00147451782513,250,0.05,1.42605,1.53317,0.721685,0.699425,-3.88486046799359,-3.39985247198945,-0.827853376347132,8.06099714574493,3.6165718846989
604,1.7160763169752,340,0.175,1.3070875,1.49312,0.8967675,0.8188575,-4.61557121197344,-2.91804322595896,-0.621801941008376,8.94446712132215,4.16133259015689
605,1.02776504849539,230,0.15,1.3619,1.47561,0.798655,0.731875,-4.07407146643473,-2.61904747842231,-0.890739242131287,8.26506551836205,3.68716313811538
606,2.6784392108166,300,0.025,1.4138875,1.57076,0.7598025,0.7486725,-4.19697371542217,-3.9544697174201,-0.60510735166913,8.46698696881306,3.93093980857197
607,1.83765254710573,320,0.175,1.312375,1.48877,0.8860125,0.8081025,-4.54818071252866,-2.85065272651417,-0.660619045676869,8.85877832453045,4.09907963942679
608,3.21313611026978,200,0.5,1.144425,1.26835,1.05371,0.83111,-4.64645596171899,0.20362399832239,-1.16259591193382,8.86505309346638,3.85122859076628
609,1.49281923761308,320,0.25,1.2642625,1.4456,0.94374,0.83244,-4.69008896135951,-2.26504898133882,-0.707783445014985,9.0118296039933,4.15202307948915
610,2.06208184099171,300,0.4,1.1839,1.34621,1.02693,0.84885,-4.77173396068686,-0.891669992653752,-0.918563557696696,9.06086577254387,4.07115110742359
611,1.46734286528807,260,0.3,1.258625,1.39507,0.92845,0.79489,-4.44774196335615,-1.53769398733132,-0.933311901249528,8.68541980634334,3.87605395254691
612,3.36528033705445,300,0.025,1.4033125,1.57946,0.7813125,0.7701825,-4.33175471431174,-4.08925071630967,-0.527473142332144,8.63836456239647,4.05544571003216
613,0.5186039133586,350,0.5,1.1320875,1.2785,1.078805,0.856205,-4.80370046042349,0.046379499617889,-1.07202266770734,9.06499361931369,3.99648547580318
614,3.07278404693065,320,0.6,1.066175,1.22239,1.15936,0.89224,-5.01537495867956,0.8047209933701,-1.12196949860199,9.29762492419472,4.08782771279636
615,1.93025437817818,290,0.05,1.4049,1.55057,0.764705,0.742445,-4.15442246577274,-3.6694144697686,-0.672584957673159,8.40375233291174,3.86558368761929
616,2.90877503719231,300,0.5,1.1268,1.28285,1.08956,0.86696,-4.87109095986828,-0.021010999826898,-1.03320556303884,9.15068241610539,4.05873842653328
617,1.96590237102093,300,0.325,1.226725,1.39373,0.9799575,0.8352675,-4.69721621130079,-1.54466423727389,-0.832582053690087,8.99350328987273,4.08046061809132
618,1.78567654460693,300,0.1,1.3710625,1.52324,0.806775,0.762255,-4.27149146480823,-3.30147547279996,-0.691088855675739,8.5343494514842,3.92163029790423
619,1.79097675821778,300,0.175,1.32295,1.48007,0.8645025,0.7865925,-4.41339971363909,-2.7158717276246,-0.738253255013855,8.68740073094705,3.97457373796659
